species	BB_1	BB_2	BB_3	BB_4	BD_1	BD_2	BD_3	BD_4	BN_1	BN_2	BN_3	BN_4	CS_1	CS_2	CS_3	CS_4	CT_1	CT_2	CT_3	CT_4	FD_1	FD_2	FD_3	FD_4	FJ_1	FJ_2	FJ_3	FJ_4	FL_1	FL_2	FL_3	FL_4	JTW_1	JTW_2	JTW_3	JTW_4	LH_1	LH_2	LH_3	LH_4	WS_1	WS_2	WS_3	WS_4	WZ_1	WZ_2	WZ_3	WZ_4	XZY_1	XZY_2	XZY_3	XZY_4	YJC_1	YJC_2	YJC_3	YJC_4	YW_1	YW_2	YW_3	YW_4	YY_1	YY_2	YY_3	YY_4	ZG_1	ZG_2	ZG_3	ZG_4	ZX_1	ZX_2	ZX_3	ZX_4
g__Dasybranchus	0.0	0.0	0.0	7.219168520462161	5.459431618637297	0.0	1.0	0.0	0.0	0.0	0.0	4.087462841250339	0.0	0.0	0.0	5.357552004618084	0.0	0.0	4.087462841250339	0.0	0.0	0.0	6.087462841250339	2.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.584962500721156	1.584962500721156	0.0	0.0	0.0	4.857980995127572	0.0	0.0	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	8.507794640198696	0.0	0.0	0.0	0.0	0.0	0.0	2.584962500721156	2.321928094887362	0.0	2.0	0.0	3.169925001442312	1.584962500721156	0.0	0.0	1.584962500721156	0.0
g__Dasyhelea	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Dasyphila	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Dasysiphonia	0.0	0.0	0.0	2.584962500721156	3.807354922057604	0.0	0.0	0.0	0.0	0.0	2.584962500721156	6.0	0.0	0.0	3.0	5.523561956057013	0.0	0.0	0.0	4.857980995127572	0.0	0.0	2.584962500721156	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	4.523561956057013	2.0	0.0	0.0	3.9068905956085187	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.584962500721156	0.0	5.087462841250339	1.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.321928094887362	0.0
g__Davidaster	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Dawsoniolithon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156
g__Dechlorobacter	0.0	0.0	3.169925001442312	0.0	5.78135971352466	0.0	0.0	3.9068905956085187	0.0	0.0	0.0	5.426264754702098	0.0	0.0	0.0	3.807354922057604	0.0	0.0	0.0	5.977279923499917	6.658211482751795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.459431618637297	0.0	0.0	0.0	4.523561956057013	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.169925001442312	0.0	4.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Dechloromonas	0.0	0.0	5.930737337562887	5.954196310386875	4.754887502163468	0.0	8.45532722030456	5.832890014164741	0.0	6.129283016944966	6.321928094887363	8.614709844115207	0.0	0.0	6.321928094887363	8.467605550082997	0.0	0.0	6.066089190457772	8.731319031025064	0.0	0.0	0.0	6.022367813028454	0.0	0.0	4.700439718141092	0.0	8.50382573799575	0.0	5.584962500721156	7.539158811108031	0.0	0.0	6.3750394313469245	7.918863237274595	8.515699838284043	0.0	7.022367813028454	6.491853096329675	5.727920454563199	0.0	7.1799090900149345	4.857980995127572	4.700439718141092	0.0	4.700439718141092	5.459431618637297	0.0	0.0	4.906890595608519	5.857980995127572	0.0	0.0	8.909893083770042	4.700439718141092	0.0	0.0	0.0	0.0	5.700439718141092	0.0	0.0	5.614709844115208	0.0	0.0	8.228818690495881	4.807354922057604	0.0	0.0	3.4594316186372973	5.807354922057604
g__Decoriropa	5.643856189774724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Deefgea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.321928094887362	0.0	0.0	3.807354922057604	0.0	0.0	0.0	0.0	4.169925001442312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.807354922057604	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Defluviicoccus	4.700439718141092	0.0	0.0	0.0	0.0	6.523561956057013	1.584962500721156	3.584962500721156	0.0	0.0	2.807354922057604	3.700439718141092	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.4594316186372973	0.0	0.0	3.169925001442312	5.044394119358453	0.0	0.0	0.0	3.321928094887362	0.0	0.0	0.0	3.584962500721156	0.0	0.0	0.0	3.807354922057604	0.0	5.807354922057604	3.169925001442312	3.807354922057604	0.0	0.0	1.584962500721156	4.584962500721156	0.0	6.894817763307944	0.0	4.0	0.0	6.672425341971495	2.321928094887362	4.0	0.0	7.800899899920305	0.0	5.129283016944966	0.0	0.0	0.0	4.643856189774724	0.0	7.03342300153745	3.9068905956085187	4.807354922057604	0.0	0.0	0.0	4.321928094887363
g__Defluviimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.129283016944966	0.0	0.0	0.0	5.832890014164741	0.0	0.0	3.700439718141092	5.491853096329675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
g__Defluviitoga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	0.0	5.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Deinococcus	13.054265139625764	6.475733430966398	0.0	4.954196310386875	11.514714054138487	5.20945336562895	4.700439718141092	0.0	10.461479447286155	6.169925001442312	4.906890595608519	0.0	9.259743263690781	7.672425341971495	4.523561956057013	0.0	8.087462841250339	4.700439718141092	6.870364719583405	3.4594316186372973	7.727920454563199	4.584962500721156	4.392317422778761	0.0	10.037546953962178	4.754887502163468	2.0	0.0	8.686500527183219	5.491853096329675	3.169925001442312	0.0	7.491853096329675	7.857980995127572	7.643856189774724	0.0	7.383704292474052	5.044394119358453	3.321928094887362	0.0	7.426264754702098	5.554588851677638	0.0	2.807354922057604	8.96289600533726	5.426264754702098	0.0	0.0	12.434888806530395	3.4594316186372973	5.357552004618084	3.807354922057604	8.820178962415188	7.499845887083206	5.977279923499917	4.857980995127572	10.914385132155443	6.022367813028454	0.0	5.807354922057604	7.622051819456376	6.94251450533924	0.0	0.0	12.011227255423254	5.169925001442312	0.0	0.0	13.214470911535914	0.0	4.0	0.0
g__Delamarea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.727920454563199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.459431618637297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Deleatidium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Delftia	6.539158811108031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.700439718141092	0.0	0.0	0.0	3.807354922057604	0.0	0.0	0.0	4.169925001442312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.700439718141092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Dendrobaena	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0
g__Dendrobium	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0
g__Dendronotus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.700439718141092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.321928094887362	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Denitratisoma	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	4.247927513443585	0.0	0.0	0.0	3.169925001442312	0.0	0.0	0.0	3.9068905956085187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.584962500721156	0.0	0.0	4.169925001442312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Deroceras	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.807354922057604	0.0	1.584962500721156	0.0	3.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Deronectes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Desmacella	3.169925001442312	1.0	0.0	5.285402218862249	4.906890595608519	4.584962500721156	7.7615512324444795	6.977279923499917	3.584962500721156	0.0	3.807354922057604	5.700439718141092	6.129283016944966	4.807354922057604	4.523561956057013	6.189824558880018	3.9068905956085187	2.0	0.0	6.794415866350106	5.044394119358453	4.584962500721156	3.321928094887362	7.348728154231077	2.321928094887362	7.20945336562895	2.321928094887362	5.087462841250339	6.3750394313469245	4.169925001442312	4.0	3.700439718141092	5.129283016944966	7.2384047393250786	0.0	6.539158811108031	3.4594316186372973	2.807354922057604	0.0	6.523561956057013	6.108524456778169	7.22881869049588	4.459431618637297	5.700439718141092	4.754887502163468	5.614709844115208	5.0	5.672425341971495	3.9068905956085187	4.643856189774724	1.0	6.22881869049588	4.0	2.584962500721156	1.0	6.108524456778169	4.392317422778761	3.0	2.584962500721156	4.584962500721156	4.247927513443585	6.357552004618084	6.129283016944966	4.392317422778761	1.0	5.727920454563199	1.584962500721156	6.0	1.0	6.820178962415188	1.584962500721156	6.539158811108031
g__Desmarestia	0.0	0.0	0.0	1.0	8.20945336562895	0.0	0.0	0.0	0.0	0.0	0.0	4.906890595608519	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	1.584962500721156	0.0	2.321928094887362	0.0	5.614709844115208	1.584962500721156	0.0	0.0	4.700439718141092	3.9068905956085187	0.0	0.0	0.0	0.0	3.584962500721156	0.0	0.0	1.584962500721156	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0
g__Desmodora	0.0	0.0	10.733862719678543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.491853096329675	0.0	0.0	0.0	9.513727595952437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.968666793195208	0.0	0.0	0.0	11.184875342908283	0.0	0.0	0.0	11.332036548361652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.643856189774724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0
g__Desmonostoc_PCC-7422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Desulfatiglans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	5.129283016944966	3.9068905956085187	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Desulfatirhabdium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.807354922057604	0.0	0.0	5.044394119358453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.321928094887363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Desulfatitalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.700439718141092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Desulfitobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Desulfobacca	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Desulfobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
g__Desulfobacterium_catecholicum_group	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.845490050944375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
g__Desulfobulbus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.807354922057604	0.0	0.0	0.0	4.459431618637297	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.807354922057604	3.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.523561956057013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
g__Desulfomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.169925001442312	0.0	0.0	0.0	3.4594316186372973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	2.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Desulfomonile	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Desulforegula	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Desulforhopalus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Desulfosporosinus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Desulfovibrio	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	3.700439718141092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0
